grp,vcov,sdcor,Percent,Rmse,Heritability,R_squared,Env.DAP,Vegetation.Index,DAP,Year,Env
Range,0.000805792778826987,0.0283864893713011,49.19,0.0168533896580452,0.521,0.740905744493247,TXH2.2021.66,VARI,66,2021,TXH2.2021
Replicate,0,0,0,0.0168533896580452,0.521,0.740905744493247,TXH2.2021.66,VARI,66,2021,TXH2.2021
Residual,0.000424441739291772,0.0206019838678651,25.91,0.0168533896580452,0.521,0.740905744493247,TXH2.2021.66,VARI,66,2021,TXH2.2021
Pedigree,0.000116916259978573,0.0108127822496605,25.38,0.0126501411043372,0.501,0.493432667805971,TXH2.2021.66,BGI,66,2021,TXH2.2021
Pass,7.03707858553203e-05,0.00838872969258876,15.28,0.0126501411043372,0.501,0.493432667805971,TXH2.2021.66,BGI,66,2021,TXH2.2021
Range,4.00068919781896e-05,0.00632510015558565,8.69,0.0126501411043372,0.501,0.493432667805971,TXH2.2021.66,BGI,66,2021,TXH2.2021
Replicate,1.56307288405277e-12,1.25022913262041e-06,0,0.0126501411043372,0.501,0.493432667805971,TXH2.2021.66,BGI,66,2021,TXH2.2021
Residual,0.000233344267628465,0.0152756102211488,50.66,0.0126501411043372,0.501,0.493432667805971,TXH2.2021.66,BGI,66,2021,TXH2.2021
Pedigree,0.000145253748758225,0.012052126316888,8.3,0.0123536282069392,0.551,0.864922027953907,TXH2.2021.66,BI_new,66,2021,TXH2.2021
Pass,0.000357930755152937,0.0189190579879902,20.44,0.0123536282069392,0.551,0.864922027953907,TXH2.2021.66,BI_new,66,2021,TXH2.2021
Range,0.000579987026593187,0.0240829198103799,33.13,0.0123536282069392,0.551,0.864922027953907,TXH2.2021.66,BI_new,66,2021,TXH2.2021
Replicate,0.000431058043821443,0.0207619373812138,24.62,0.0123536282069392,0.551,0.864922027953907,TXH2.2021.66,BI_new,66,2021,TXH2.2021
Residual,0.000236482657975555,0.0153779926510437,13.51,0.0123536282069392,0.551,0.864922027953907,TXH2.2021.66,BI_new,66,2021,TXH2.2021
Pedigree,6.44800492822256e-05,0.00802994702860645,25.77,0.0071361410392346,0.613,0.674359635398062,TXH2.2021.66,GLI_new,66,2021,TXH2.2021
Pass,3.28610648208937e-05,0.0057324571364201,13.13,0.0071361410392346,0.613,0.674359635398062,TXH2.2021.66,GLI_new,66,2021,TXH2.2021
Range,6.13225343663264e-05,0.00783087060079059,24.5,0.0071361410392346,0.613,0.674359635398062,TXH2.2021.66,GLI_new,66,2021,TXH2.2021
Replicate,1.00961374387754e-05,0.0031774419646589,4.03,0.0071361410392346,0.613,0.674359635398062,TXH2.2021.66,GLI_new,66,2021,TXH2.2021
Residual,8.14921227912154e-05,0.00902729875384743,32.56,0.0071361410392346,0.613,0.674359635398062,TXH2.2021.66,GLI_new,66,2021,TXH2.2021
Pedigree,9.04220769509668e-05,0.00950905236871513,16.46,0.00943079317486413,0.568,0.749373063858776,TXH2.2021.66,NGRDI_new,66,2021,TXH2.2021
Pass,6.05076601925987e-05,0.00777866699329639,11.02,0.00943079317486413,0.568,0.749373063858776,TXH2.2021.66,NGRDI_new,66,2021,TXH2.2021
Range,0.000260704070552834,0.0161463330373442,47.46,0.00943079317486413,0.568,0.749373063858776,TXH2.2021.66,NGRDI_new,66,2021,TXH2.2021
Replicate,0,0,0,0.00943079317486413,0.568,0.749373063858776,TXH2.2021.66,NGRDI_new,66,2021,TXH2.2021
Residual,0.000137670440813358,0.0117333047694739,25.06,0.00943079317486413,0.568,0.749373063858776,TXH2.2021.66,NGRDI_new,66,2021,TXH2.2021
Pedigree,0.000116897252145823,0.0108119032619527,25.38,0.0126507360963622,0.5,0.493372251158614,TXH2.2021.66,BGI_new,66,2021,TXH2.2021
Pass,7.03597838527272e-05,0.00838807390601246,15.28,0.0126507360963622,0.5,0.493372251158614,TXH2.2021.66,BGI_new,66,2021,TXH2.2021
Range,3.99989338081619e-05,0.00632447102990929,8.68,0.0126507360963622,0.5,0.493372251158614,TXH2.2021.66,BGI_new,66,2021,TXH2.2021
Replicate,1.95145850202673e-12,1.39694613426099e-06,0,0.0126507360963622,0.5,0.493372251158614,TXH2.2021.66,BGI_new,66,2021,TXH2.2021
Residual,0.000233361688080809,0.0152761804153005,50.66,0.0126507360963622,0.5,0.493372251158614,TXH2.2021.66,BGI_new,66,2021,TXH2.2021
Pedigree,6.26270423306542e-06,0.00250253955674339,15.22,0.00399910848695699,0.369,0.480587163900849,TXH2.2021.66,BCC,66,2021,TXH2.2021
Pass,5.34199331639693e-06,0.00231127525760065,12.98,0.00399910848695699,0.369,0.480587163900849,TXH2.2021.66,BCC,66,2021,TXH2.2021
Range,8.1734562847835e-06,0.0028589257221522,19.86,0.00399910848695699,0.369,0.480587163900849,TXH2.2021.66,BCC,66,2021,TXH2.2021
Replicate,0,0,0,0.00399910848695699,0.369,0.480587163900849,TXH2.2021.66,BCC,66,2021,TXH2.2021
Residual,2.13759911780965e-05,0.00462341769453036,51.94,0.00399910848695699,0.369,0.480587163900849,TXH2.2021.66,BCC,66,2021,TXH2.2021
Pedigree,3.7221532947021e-05,0.00610094525028876,17.92,0.00544782630311496,0.609,0.770378989386625,TXH2.2021.66,CIVE,66,2021,TXH2.2021
Pass,3.33278844630359e-05,0.00577303078660039,16.04,0.00544782630311496,0.609,0.770378989386625,TXH2.2021.66,CIVE,66,2021,TXH2.2021
Range,2.67820070613021e-05,0.00517513353077021,12.89,0.00544782630311496,0.609,0.770378989386625,TXH2.2021.66,CIVE,66,2021,TXH2.2021
Replicate,6.2700391819459e-05,0.00791835789917701,30.18,0.00544782630311496,0.609,0.770378989386625,TXH2.2021.66,CIVE,66,2021,TXH2.2021
Residual,4.76994672664285e-05,0.00690648009237907,22.96,0.00544782630311496,0.609,0.770378989386625,TXH2.2021.66,CIVE,66,2021,TXH2.2021
Pedigree,0.00316026674024525,0.0562162497881641,22.15,0.04822956557834,0.626,0.735800294375289,TXH2.2021.66,COM1,66,2021,TXH2.2021
Pass,0.00162573985610162,0.0403204644827117,11.39,0.04822956557834,0.626,0.735800294375289,TXH2.2021.66,COM1,66,2021,TXH2.2021
Range,0.00383028232527416,0.0618892747192448,26.84,0.04822956557834,0.626,0.735800294375289,TXH2.2021.66,COM1,66,2021,TXH2.2021
Replicate,0.00188271219381069,0.0433902315482493,13.19,0.04822956557834,0.626,0.735800294375289,TXH2.2021.66,COM1,66,2021,TXH2.2021
Residual,0.00376981774165451,0.0613988415334892,26.42,0.04822956557834,0.626,0.735800294375289,TXH2.2021.66,COM1,66,2021,TXH2.2021
Pedigree,4.24107776549604e-05,0.0065123557684574,22.35,0.00570660279297224,0.618,0.723918038645081,TXH2.2021.66,COM2,66,2021,TXH2.2021
Pass,2.19515759945428e-05,0.00468525089984974,11.57,0.00570660279297224,0.618,0.723918038645081,TXH2.2021.66,COM2,66,2021,TXH2.2021
Range,4.21371000530554e-05,0.00649130957920321,22.21,0.00570660279297224,0.618,0.723918038645081,TXH2.2021.66,COM2,66,2021,TXH2.2021
Replicate,3.0872007330788e-05,0.00555625839309044,16.27,0.00570660279297224,0.618,0.723918038645081,TXH2.2021.66,COM2,66,2021,TXH2.2021
Residual,5.23896081761698e-05,0.00723806660484482,27.61,0.00570660279297224,0.618,0.723918038645081,TXH2.2021.66,COM2,66,2021,TXH2.2021
Pedigree,0.000226993317845784,0.0150662974166112,17.34,0.0137930679824479,0.599,0.768177955425318,TXH2.2021.66,ExG,66,2021,TXH2.2021
Pass,0.000222172922724943,0.0149054662028714,16.97,0.0137930679824479,0.599,0.768177955425318,TXH2.2021.66,ExG,66,2021,TXH2.2021
Range,0.000163851462797036,0.0128004477576777,12.52,0.0137930679824479,0.599,0.768177955425318,TXH2.2021.66,ExG,66,2021,TXH2.2021
Replicate,0.00039254807004571,0.0198128258975268,29.99,0.0137930679824479,0.599,0.768177955425318,TXH2.2021.66,ExG,66,2021,TXH2.2021
Residual,0.000303461342389037,0.0174201418590388,23.18,0.0137930679824479,0.599,0.768177955425318,TXH2.2021.66,ExG,66,2021,TXH2.2021
Pedigree,0.000150975399720556,0.012287204715498,25.51,0.0108569433619979,0.615,0.680760410899147,TXH2.2021.66,ExG2,66,2021,TXH2.2021
Pass,7.52478321115974e-05,0.00867455083053857,12.71,0.0108569433619979,0.615,0.680760410899147,TXH2.2021.66,ExG2,66,2021,TXH2.2021
Range,0.000156004082370056,0.0124901594213227,26.36,0.0108569433619979,0.615,0.680760410899147,TXH2.2021.66,ExG2,66,2021,TXH2.2021
Replicate,2.07130475292868e-05,0.00455115892155908,3.5,0.0108569433619979,0.615,0.680760410899147,TXH2.2021.66,ExG2,66,2021,TXH2.2021
Residual,0.000188957103632703,0.013746166870539,31.92,0.0108569433619979,0.615,0.680760410899147,TXH2.2021.66,ExG2,66,2021,TXH2.2021
Pedigree,0.000552934450194128,0.0235145582606633,21.34,0.019342668404282,0.642,0.762339103277049,TXH2.2021.66,ExGR,66,2021,TXH2.2021
Pass,0.000308978368566338,0.0175777805358452,11.93,0.019342668404282,0.642,0.762339103277049,TXH2.2021.66,ExGR,66,2021,TXH2.2021
Range,0.000649010698621901,0.0254756883836708,25.05,0.019342668404282,0.642,0.762339103277049,TXH2.2021.66,ExGR,66,2021,TXH2.2021
Replicate,0.000463930747450651,0.0215390516841074,17.91,0.019342668404282,0.642,0.762339103277049,TXH2.2021.66,ExGR,66,2021,TXH2.2021
Residual,0.000615665172440707,0.0248126010817227,23.77,0.019342668404282,0.642,0.762339103277049,TXH2.2021.66,ExGR,66,2021,TXH2.2021
Pedigree,0.000112355765594758,0.0105998002620218,15.65,0.010146527801633,0.582,0.775184390402815,TXH2.2021.66,EXR,66,2021,TXH2.2021
Pass,7.92346033103293e-05,0.00890138210113066,11.04,0.010146527801633,0.582,0.775184390402815,TXH2.2021.66,EXR,66,2021,TXH2.2021
Range,0.000364793339447992,0.0190995638549154,50.83,0.010146527801633,0.582,0.775184390402815,TXH2.2021.66,EXR,66,2021,TXH2.2021
Replicate,5.27405991301137e-13,7.26227231175709e-07,0,0.010146527801633,0.582,0.775184390402815,TXH2.2021.66,EXR,66,2021,TXH2.2021
Residual,0.000161359986385833,0.0127027550706858,22.48,0.010146527801633,0.582,0.775184390402815,TXH2.2021.66,EXR,66,2021,TXH2.2021
Pedigree,6.85151801092113e-05,0.00827738969175738,15.74,0.0102060856929523,0.475,0.652610892847987,TXH2.2021.66,GminusB,66,2021,TXH2.2021
Pass,9.81340742808988e-05,0.00990626439587087,22.54,0.0102060856929523,0.475,0.652610892847987,TXH2.2021.66,GminusB,66,2021,TXH2.2021
Range,5.3184422237223e-05,0.00729276506115636,12.21,0.0102060856929523,0.475,0.652610892847987,TXH2.2021.66,GminusB,66,2021,TXH2.2021
Replicate,6.43314228898441e-05,0.00802068718314361,14.77,0.0102060856929523,0.475,0.652610892847987,TXH2.2021.66,GminusB,66,2021,TXH2.2021
Residual,0.000151262967392775,0.0122989010644356,34.74,0.0102060856929523,0.475,0.652610892847987,TXH2.2021.66,GminusB,66,2021,TXH2.2021
Pedigree,6.40647077653873e-05,0.00800404321361318,19.11,0.00617557046732829,0.666,0.808536717729049,TXH2.2021.66,GminusR,66,2021,TXH2.2021
Pass,3.7037045568629e-05,0.00608580689544361,11.05,0.00617557046732829,0.666,0.808536717729049,TXH2.2021.66,GminusR,66,2021,TXH2.2021
Range,0.000126948738500085,0.0112671530787544,37.87,0.00617557046732829,0.666,0.808536717729049,TXH2.2021.66,GminusR,66,2021,TXH2.2021
Replicate,4.30146069968512e-05,0.00655855220279989,12.83,0.00617557046732829,0.666,0.808536717729049,TXH2.2021.66,GminusR,66,2021,TXH2.2021
Residual,6.41888146738017e-05,0.00801179222607536,19.15,0.00617557046732829,0.666,0.808536717729049,TXH2.2021.66,GminusR,66,2021,TXH2.2021
Pedigree,0.000780434696070397,0.0279362613116071,28.3,0.0300969876333831,0.536,0.509575723037312,TXH2.2021.66,GdivB,66,2021,TXH2.2021
Pass,0.00037143966875214,0.0192727701369611,13.47,0.0300969876333831,0.536,0.509575723037312,TXH2.2021.66,GdivB,66,2021,TXH2.2021
Range,0.000253578134502546,0.0159241368526695,9.19,0.0300969876333831,0.536,0.509575723037312,TXH2.2021.66,GdivB,66,2021,TXH2.2021
Replicate,1.72888114076373e-13,4.15798165070955e-07,0,0.0300969876333831,0.536,0.509575723037312,TXH2.2021.66,GdivB,66,2021,TXH2.2021
Residual,0.00135263120810256,0.0367781349187607,49.04,0.0300969876333831,0.536,0.509575723037312,TXH2.2021.66,GdivB,66,2021,TXH2.2021
Pedigree,0.000822992837502942,0.0286878517408143,14.35,0.0295983655924134,0.551,0.766633916502662,TXH2.2021.66,GdivR,66,2021,TXH2.2021
Pass,0.000556221834282635,0.0235843557105687,9.7,0.0295983655924134,0.551,0.766633916502662,TXH2.2021.66,GdivR,66,2021,TXH2.2021
Range,0.00301862730756025,0.054942035888382,52.62,0.0295983655924134,0.551,0.766633916502662,TXH2.2021.66,GdivR,66,2021,TXH2.2021
Replicate,0,0,0,0.0295983655924134,0.551,0.766633916502662,TXH2.2021.66,GdivR,66,2021,TXH2.2021
Residual,0.00133871869802222,0.0365885049984584,23.34,0.0295983655924134,0.551,0.766633916502662,TXH2.2021.66,GdivR,66,2021,TXH2.2021
Pedigree,1.67750444167946e-05,0.004095734905581,25.51,0.00361898112031085,0.615,0.680760411037818,TXH2.2021.66,GCC,66,2021,TXH2.2021
Pass,8.36087024886535e-06,0.00289151694597582,12.71,0.00361898112031085,0.615,0.680760411037818,TXH2.2021.66,GCC,66,2021,TXH2.2021
Range,1.73337869006606e-05,0.00416338647024999,26.36,0.00361898112031085,0.615,0.680760411037818,TXH2.2021.66,GCC,66,2021,TXH2.2021
Replicate,2.30144975626502e-06,0.00151705298400057,3.5,0.00361898112031085,0.615,0.680760411037818,TXH2.2021.66,GCC,66,2021,TXH2.2021
Residual,2.09952337325207e-05,0.00458205562302781,31.92,0.00361898112031085,0.615,0.680760411037818,TXH2.2021.66,GCC,66,2021,TXH2.2021
Pedigree,9.111719520739e-05,0.00954553273565127,17.27,0.00779521421738131,0.644,0.809148698654555,TXH2.2021.66,MExG,66,2021,TXH2.2021
Pass,8.05936132450295e-05,0.00897739456886181,15.28,0.00779521421738131,0.644,0.809148698654555,TXH2.2021.66,MExG,66,2021,TXH2.2021
Range,9.28134644272561e-05,0.00963397448757553,17.59,0.00779521421738131,0.644,0.809148698654555,TXH2.2021.66,MExG,66,2021,TXH2.2021
Replicate,0.000162366839287384,0.0127423247206852,30.78,0.00779521421738131,0.644,0.809148698654555,TXH2.2021.66,MExG,66,2021,TXH2.2021
Residual,0.000100689433753474,0.0100344124767459,19.09,0.00779521421738131,0.644,0.809148698654555,TXH2.2021.66,MExG,66,2021,TXH2.2021
Pedigree,0.00029473358083021,0.0171678065235548,17.43,0.0167610206787189,0.574,0.741575383419728,TXH2.2021.66,MGVRI,66,2021,TXH2.2021
Pass,0.000195880040340483,0.0139957150707094,11.58,0.0167610206787189,0.574,0.741575383419728,TXH2.2021.66,MGVRI,66,2021,TXH2.2021
Range,0.000763621306016115,0.0276336987393312,45.15,0.0167610206787189,0.574,0.741575383419728,TXH2.2021.66,MGVRI,66,2021,TXH2.2021
Replicate,0,0,0,0.0167610206787189,0.574,0.741575383419728,TXH2.2021.66,MGVRI,66,2021,TXH2.2021
Residual,0.000437076509558818,0.0209063748545466,25.84,0.0167610206787189,0.574,0.741575383419728,TXH2.2021.66,MGVRI,66,2021,TXH2.2021
Pedigree,1.48147530921491,1.21715870338051,16.46,1.20714152627412,0.568,0.749373063968068,TXH2.2021.66,NDI,66,2021,TXH2.2021
Pass,0.991357504691303,0.995669375190029,11.02,1.20714152627412,0.568,0.749373063968068,TXH2.2021.66,NDI,66,2021,TXH2.2021
Range,4.27137549426165,2.06673062934231,47.46,1.20714152627412,0.568,0.749373063968068,TXH2.2021.66,NDI,66,2021,TXH2.2021
Replicate,0,0,0,1.20714152627412,0.568,0.749373063968068,TXH2.2021.66,NDI,66,2021,TXH2.2021
Residual,2.25559250193338,1.50186301037524,25.06,1.20714152627412,0.568,0.749373063968068,TXH2.2021.66,NDI,66,2021,TXH2.2021
Pedigree,5.4915122624651e-05,0.007410473846162,9.04,0.0128553135374286,0.336,0.642491397879359,TXH2.2021.66,NDRBI,66,2021,TXH2.2021
Pass,6.55281069849951e-05,0.00809494329720691,10.78,0.0128553135374286,0.336,0.642491397879359,TXH2.2021.66,NDRBI,66,2021,TXH2.2021
Range,0.000270045956468077,0.016433075076445,44.43,0.0128553135374286,0.336,0.642491397879359,TXH2.2021.66,NDRBI,66,2021,TXH2.2021
Replicate,0,0,0,0.0128553135374286,0.336,0.642491397879359,TXH2.2021.66,NDRBI,66,2021,TXH2.2021
Residual,0.000217284221265305,0.0147405638041869,35.75,0.0128553135374286,0.336,0.642491397879359,TXH2.2021.66,NDRBI,66,2021,TXH2.2021
Pedigree,6.51920433217371e-05,0.00807415898541372,26.49,0.00914524735131861,0.514,0.499855886094793,TXH2.2021.66,NGBDI,66,2021,TXH2.2021
Pass,3.60218360953691e-05,0.0060018193987631,14.64,0.00914524735131861,0.514,0.499855886094793,TXH2.2021.66,NGBDI,66,2021,TXH2.2021
Range,2.17877491315207e-05,0.00466773490373229,8.85,0.00914524735131861,0.514,0.499855886094793,TXH2.2021.66,NGBDI,66,2021,TXH2.2021
Replicate,2.88917895250622e-08,0.000169975849828916,0.01,0.00914524735131861,0.514,0.499855886094793,TXH2.2021.66,NGBDI,66,2021,TXH2.2021
Residual,0.000123101462420615,0.0110951098426566,50.01,0.00914524735131861,0.514,0.499855886094793,TXH2.2021.66,NGBDI,66,2021,TXH2.2021
Pedigree,3.81800849864102e-05,0.00617900355934597,9.31,0.00967073917106698,0.376,0.691339909174505,TXH2.2021.66,RminusB,66,2021,TXH2.2021
Pass,4.65875585833055e-05,0.00682550793591989,11.36,0.00967073917106698,0.376,0.691339909174505,TXH2.2021.66,RminusB,66,2021,TXH2.2021
Range,0.000186854347255692,0.013669467701988,45.56,0.00967073917106698,0.376,0.691339909174505,TXH2.2021.66,RminusB,66,2021,TXH2.2021
Replicate,1.19428612018043e-05,0.00345584449907751,2.91,0.00967073917106698,0.376,0.691339909174505,TXH2.2021.66,RminusB,66,2021,TXH2.2021
Residual,0.000126602199323552,0.0112517642760392,30.87,0.00967073917106698,0.376,0.691339909174505,TXH2.2021.66,RminusB,66,2021,TXH2.2021
Pedigree,0.000250991124585234,0.0158426994096724,9.19,0.0276136415668335,0.334,0.633143616903691,TXH2.2021.66,RdivB,66,2021,TXH2.2021
Pass,0.000304979355301556,0.0174636581305738,11.17,0.0276136415668335,0.334,0.633143616903691,TXH2.2021.66,RdivB,66,2021,TXH2.2021
Range,0.00117247453993594,0.0342414155655974,42.95,0.0276136415668335,0.334,0.633143616903691,TXH2.2021.66,RdivB,66,2021,TXH2.2021
Replicate,0,0,0,0.0276136415668335,0.334,0.633143616903691,TXH2.2021.66,RdivB,66,2021,TXH2.2021
Residual,0.00100149645581825,0.0316464288003915,36.69,0.0276136415668335,0.334,0.633143616903691,TXH2.2021.66,RdivB,66,2021,TXH2.2021
Pedigree,1.12768837529307e-05,0.00335810716817237,12.3,0.00407704519677576,0.483,0.736380633388143,TXH2.2021.66,RCC,66,2021,TXH2.2021
Pass,9.78576265918357e-06,0.00312822036614807,10.67,0.00407704519677576,0.483,0.736380633388143,TXH2.2021.66,RCC,66,2021,TXH2.2021
Range,4.64425937813161e-05,0.00681488032039566,50.66,0.00407704519677576,0.483,0.736380633388143,TXH2.2021.66,RCC,66,2021,TXH2.2021
Replicate,0,0,0,0.00407704519677576,0.483,0.736380633388143,TXH2.2021.66,RCC,66,2021,TXH2.2021
Residual,2.41664267851452e-05,0.00491593600295459,26.36,0.00407704519677576,0.483,0.736380633388143,TXH2.2021.66,RCC,66,2021,TXH2.2021
Pedigree,1.31825224826583e-05,0.00363077436405215,7.17,0.0042699077172595,0.494,0.853099520807089,TXH2.2021.66,MRCC,66,2021,TXH2.2021
Pass,2.75006973396608e-05,0.00524411072915712,14.95,0.0042699077172595,0.494,0.853099520807089,TXH2.2021.66,MRCC,66,2021,TXH2.2021
Range,7.60475055977038e-05,0.00872052209433035,41.34,0.0042699077172595,0.494,0.853099520807089,TXH2.2021.66,MRCC,66,2021,TXH2.2021
Replicate,4.01922822909564e-05,0.00633973834562251,21.85,0.0042699077172595,0.494,0.853099520807089,TXH2.2021.66,MRCC,66,2021,TXH2.2021
Residual,2.70215425831291e-05,0.00519822494541445,14.69,0.0042699077172595,0.494,0.853099520807089,TXH2.2021.66,MRCC,66,2021,TXH2.2021
Pedigree,0.000200364410195895,0.0141550136063479,26.07,0.0127700028077286,0.607,0.662056805650554,TXH2.2021.66,RGBVI,66,2021,TXH2.2021
Pass,0.000105544348692804,0.010273477925844,13.74,0.0127700028077286,0.607,0.662056805650554,TXH2.2021.66,RGBVI,66,2021,TXH2.2021
Range,0.000161971725842568,0.012726811299087,21.08,0.0127700028077286,0.607,0.662056805650554,TXH2.2021.66,RGBVI,66,2021,TXH2.2021
Replicate,4.08567735188568e-05,0.00639193034371127,5.32,0.0127700028077286,0.607,0.662056805650554,TXH2.2021.66,RGBVI,66,2021,TXH2.2021
Residual,0.000259682088712446,0.0161146544707743,33.79,0.0127700028077286,0.607,0.662056805650554,TXH2.2021.66,RGBVI,66,2021,TXH2.2021
Pedigree,0.000249659897403814,0.0158006296521314,9.11,0.0136856304046527,0.62,0.888092345779791,TXH2.2021.66,TGI,66,2021,TXH2.2021
Pass,0.00058443030718321,0.024174993426746,21.33,0.0136856304046527,0.62,0.888092345779791,TXH2.2021.66,TGI,66,2021,TXH2.2021
Range,0.000808375238732107,0.0284319404672299,29.51,0.0136856304046527,0.62,0.888092345779791,TXH2.2021.66,TGI,66,2021,TXH2.2021
Replicate,0.000790605394717546,0.0281177060713982,28.86,0.0136856304046527,0.62,0.888092345779791,TXH2.2021.66,TGI,66,2021,TXH2.2021
Residual,0.000306588893970488,0.0175096800076554,11.19,0.0136856304046527,0.62,0.888092345779791,TXH2.2021.66,TGI,66,2021,TXH2.2021
Pedigree,0.00068855669564378,0.0262403638626407,20.13,0.0234691648623224,0.61,0.742810690769249,TXH2.2021.66,VEG,66,2021,TXH2.2021
Pass,0.000357939276344111,0.0189192831879041,10.46,0.0234691648623224,0.61,0.742810690769249,TXH2.2021.66,VEG,66,2021,TXH2.2021
Range,0.00149443151462207,0.0386578777821813,43.69,0.0234691648623224,0.61,0.742810690769249,TXH2.2021.66,VEG,66,2021,TXH2.2021
Replicate,0,0,0,0.0234691648623224,0.61,0.742810690769249,TXH2.2021.66,VEG,66,2021,TXH2.2021
Residual,0.000879765723901852,0.0296608449627089,25.72,0.0234691648623224,0.61,0.742810690769249,TXH2.2021.66,VEG,66,2021,TXH2.2021
Pedigree,0.000108371871795755,0.0104101811605637,9.95,0.0170386604559307,0.359,0.644332235415657,TXH2.2021.66,NRMBI,66,2021,TXH2.2021
Pass,0.000122666104408779,0.0110754731009009,11.26,0.0170386604559307,0.359,0.644332235415657,TXH2.2021.66,NRMBI,66,2021,TXH2.2021
Range,0.000470884642841761,0.0216998765628232,43.23,0.0170386604559307,0.359,0.644332235415657,TXH2.2021.66,NRMBI,66,2021,TXH2.2021
Replicate,0,0,0,0.0170386604559307,0.359,0.644332235415657,TXH2.2021.66,NRMBI,66,2021,TXH2.2021
