"Domain","Vegetation.Index","FPC","FPC_ID","Env","N","N_complete","Cor","Status"
"DAP","BGI_new","FPC5","FPC5_BGI_new","MOH1.2020",1006,1006,0.144405323349922,"ok"
"DAP","BGI_new","FPC5","FPC5_BGI_new","NEH1.2021",246,246,0.0607436687069998,"ok"
"DAP","BGI_new","FPC5","FPC5_BGI_new","TXH1.2020",246,246,0.0631004781924289,"ok"
"DAP","BGI_new","FPC5","FPC5_BGI_new","TXH1.2021",246,246,-0.201990582019437,"ok"
"DAP","BGI_new","FPC5","FPC5_BGI_new","TXH2.2020",246,246,-0.13853080381953,"ok"
"DAP","BGI_new","FPC5","FPC5_BGI_new","TXH2.2021",246,246,0.368554133537602,"ok"
"DAP","BGI_new","FPC5","FPC5_BGI_new","TXH3.2020",266,266,-0.11906240340009,"ok"
"DAP","BGI_new","FPC5","FPC5_BGI_new","TXH3.2021",245,245,-0.360371496449385,"ok"
"DAP","BGI_new","FPC5","FPC5_BGI_new","WIH1.2020",394,394,-0.0290339829502955,"ok"
"DAP","BGI_new","FPC5","FPC5_BGI_new","WIH1.2021",398,398,-0.142021464319677,"ok"
"DAP","BGI_new","FPC5","FPC5_BGI_new","WIH2.2020",1127,1127,-0.0316588422362957,"ok"
"DAP","BGI_new","FPC5","FPC5_BGI_new","WIH2.2021",1137,1137,-0.0620353087269437,"ok"
"DAP","BGI_new","FPC5","FPC5_BGI_new","WIH3.2020",415,415,0.00488043622671443,"ok"
"DAP","BGI_new","FPC5","FPC5_BGI_new","WIH3.2021",397,397,0.15241653747036,"ok"
"DAP","BI","FPC1","FPC1_BI","DEH1.2020",1142,1142,-0.182219839212025,"ok"
"DAP","BI","FPC1","FPC1_BI","IAH4.2021",1128,1128,-0.0867758258280749,"ok"
"DAP","BI","FPC1","FPC1_BI","MIH1.2020",414,414,-0.0511235152260215,"ok"
"DAP","BI","FPC1","FPC1_BI","MNH1.2020",395,395,0.0476558394887333,"ok"
"DAP","BI","FPC1","FPC1_BI","MNH1.2021",415,415,0.17220375724623,"ok"
"DAP","BI","FPC1","FPC1_BI","MOH1.2020",1006,1006,0.226495688257801,"ok"
"DAP","BI","FPC1","FPC1_BI","NEH1.2021",246,246,-0.0601039992751479,"ok"
"DAP","BI","FPC1","FPC1_BI","TXH1.2020",246,246,-0.641128251217529,"ok"
"DAP","BI","FPC1","FPC1_BI","TXH1.2021",246,246,-0.0927767508135025,"ok"
"DAP","BI","FPC1","FPC1_BI","TXH2.2020",246,246,-0.224626054836582,"ok"
"DAP","BI","FPC1","FPC1_BI","TXH2.2021",246,246,-0.110528156169249,"ok"
"DAP","BI","FPC1","FPC1_BI","TXH3.2020",266,266,-0.149934653247109,"ok"
"DAP","BI","FPC1","FPC1_BI","TXH3.2021",245,245,-0.187076861278596,"ok"
"DAP","BI","FPC1","FPC1_BI","WIH1.2020",394,394,0.199703821561744,"ok"
"DAP","BI","FPC1","FPC1_BI","WIH1.2021",398,398,0.152714520405038,"ok"
"DAP","BI","FPC1","FPC1_BI","WIH2.2020",1127,1127,0.207215202688446,"ok"
"DAP","BI","FPC1","FPC1_BI","WIH2.2021",1137,1137,0.193165785243202,"ok"
"DAP","BI","FPC1","FPC1_BI","WIH3.2020",415,415,-0.193100348729216,"ok"
"DAP","BI","FPC1","FPC1_BI","WIH3.2021",397,397,0.269274592015227,"ok"
"DAP","BI","FPC2","FPC2_BI","DEH1.2020",1142,1142,0.0591941959449218,"ok"
"DAP","BI","FPC2","FPC2_BI","IAH4.2021",1128,1128,0.0167232836956927,"ok"
"DAP","BI","FPC2","FPC2_BI","MIH1.2020",414,414,-0.0437276625905909,"ok"
"DAP","BI","FPC2","FPC2_BI","MNH1.2020",395,395,0.382666433975361,"ok"
"DAP","BI","FPC2","FPC2_BI","MNH1.2021",415,415,0.0186579031500205,"ok"
"DAP","BI","FPC2","FPC2_BI","MOH1.2020",1006,1006,-0.0354013810028762,"ok"
"DAP","BI","FPC2","FPC2_BI","NEH1.2021",246,246,-0.0814359016387605,"ok"
"DAP","BI","FPC2","FPC2_BI","TXH1.2020",246,246,-0.337280363056848,"ok"
"DAP","BI","FPC2","FPC2_BI","TXH1.2021",246,246,-0.00449587036740414,"ok"
"DAP","BI","FPC2","FPC2_BI","TXH2.2020",246,246,-0.268654687551835,"ok"
"DAP","BI","FPC2","FPC2_BI","TXH2.2021",246,246,-0.00597163680246936,"ok"
"DAP","BI","FPC2","FPC2_BI","TXH3.2020",266,266,0.0366537692496865,"ok"
"DAP","BI","FPC2","FPC2_BI","TXH3.2021",245,245,-0.0768506006552147,"ok"
"DAP","BI","FPC2","FPC2_BI","WIH1.2020",394,394,0.100610346715219,"ok"
"DAP","BI","FPC2","FPC2_BI","WIH1.2021",398,398,0.17282675649528,"ok"
"DAP","BI","FPC2","FPC2_BI","WIH2.2020",1127,1127,0.00754603935555718,"ok"
"DAP","BI","FPC2","FPC2_BI","WIH2.2021",1137,1137,-0.0791705245329424,"ok"
"DAP","BI","FPC2","FPC2_BI","WIH3.2020",415,415,-0.205072702651071,"ok"
"DAP","BI","FPC2","FPC2_BI","WIH3.2021",397,397,-0.061440316566734,"ok"
"DAP","BI","FPC3","FPC3_BI","DEH1.2020",1142,1142,0.0264238679288385,"ok"
"DAP","BI","FPC3","FPC3_BI","IAH4.2021",1128,1128,-0.00234130207256786,"ok"
"DAP","BI","FPC3","FPC3_BI","MIH1.2020",414,414,0.207880799561918,"ok"
"DAP","BI","FPC3","FPC3_BI","MNH1.2020",395,395,0.0467370903442439,"ok"
"DAP","BI","FPC3","FPC3_BI","MNH1.2021",415,415,-0.0411297278448807,"ok"
"DAP","BI","FPC3","FPC3_BI","MOH1.2020",1006,1006,0.0729948322622091,"ok"
"DAP","BI","FPC3","FPC3_BI","NEH1.2021",246,246,-0.0574896299945258,"ok"
"DAP","BI","FPC3","FPC3_BI","TXH1.2020",246,246,-0.0173472128201898,"ok"
"DAP","BI","FPC3","FPC3_BI","TXH1.2021",246,246,-0.0401516702709502,"ok"
"DAP","BI","FPC3","FPC3_BI","TXH2.2020",246,246,0.183979738450589,"ok"
"DAP","BI","FPC3","FPC3_BI","TXH2.2021",246,246,-0.0549134358468064,"ok"
"DAP","BI","FPC3","FPC3_BI","TXH3.2020",266,266,0.190766253522522,"ok"
"DAP","BI","FPC3","FPC3_BI","TXH3.2021",245,245,-0.184825082323899,"ok"
"DAP","BI","FPC3","FPC3_BI","WIH1.2020",394,394,0.0727761504047079,"ok"
"DAP","BI","FPC3","FPC3_BI","WIH1.2021",398,398,-0.111045185691315,"ok"
"DAP","BI","FPC3","FPC3_BI","WIH2.2020",1127,1127,-0.000974470446598336,"ok"
"DAP","BI","FPC3","FPC3_BI","WIH2.2021",1137,1137,0.165082712478068,"ok"
"DAP","BI","FPC3","FPC3_BI","WIH3.2020",415,415,0.215875571700379,"ok"
"DAP","BI","FPC3","FPC3_BI","WIH3.2021",397,397,0.155268543217147,"ok"
"DAP","BI","FPC4","FPC4_BI","DEH1.2020",1142,1142,0.040811483323847,"ok"
"DAP","BI","FPC4","FPC4_BI","IAH4.2021",1128,1128,-0.0549048832234839,"ok"
"DAP","BI","FPC4","FPC4_BI","MIH1.2020",414,414,-0.177782364900427,"ok"
"DAP","BI","FPC4","FPC4_BI","MNH1.2020",395,395,-0.0129017507909487,"ok"
"DAP","BI","FPC4","FPC4_BI","MNH1.2021",415,415,-0.0441210457517763,"ok"
"DAP","BI","FPC4","FPC4_BI","MOH1.2020",1006,1006,-0.153140722953068,"ok"
"DAP","BI","FPC4","FPC4_BI","NEH1.2021",246,246,0.213533867920186,"ok"
"DAP","BI","FPC4","FPC4_BI","TXH1.2020",246,246,0.31282501201925,"ok"
"DAP","BI","FPC4","FPC4_BI","TXH1.2021",246,246,-0.0137034089563142,"ok"
"DAP","BI","FPC4","FPC4_BI","TXH2.2020",246,246,0.0059645713328702,"ok"
"DAP","BI","FPC4","FPC4_BI","TXH2.2021",246,246,-0.0625497640543519,"ok"
"DAP","BI","FPC4","FPC4_BI","TXH3.2020",266,266,-0.169164032065308,"ok"
"DAP","BI","FPC4","FPC4_BI","TXH3.2021",245,245,-0.216571552825819,"ok"
"DAP","BI","FPC4","FPC4_BI","WIH1.2020",394,394,-0.00760217679819746,"ok"
"DAP","BI","FPC4","FPC4_BI","WIH1.2021",398,398,-0.183701124061563,"ok"
"DAP","BI","FPC4","FPC4_BI","WIH2.2020",1127,1127,-0.0469909515793226,"ok"
"DAP","BI","FPC4","FPC4_BI","WIH2.2021",1137,1137,0.158423361555976,"ok"
"DAP","BI","FPC4","FPC4_BI","WIH3.2020",415,415,-0.209560602293975,"ok"
"DAP","BI","FPC4","FPC4_BI","WIH3.2021",397,397,0.127717763228839,"ok"
"DAP","BI","FPC5","FPC5_BI","DEH1.2020",1142,1142,-0.0120536953430574,"ok"
"DAP","BI","FPC5","FPC5_BI","IAH4.2021",1128,1128,-0.0758815504282941,"ok"
"DAP","BI","FPC5","FPC5_BI","MIH1.2020",414,414,-0.130901246114167,"ok"
"DAP","BI","FPC5","FPC5_BI","MNH1.2020",395,395,-0.429957782113365,"ok"
"DAP","BI","FPC5","FPC5_BI","MNH1.2021",415,415,-0.148506899808617,"ok"
"DAP","BI","FPC5","FPC5_BI","MOH1.2020",1006,1006,0.0306763590179685,"ok"
"DAP","BI","FPC5","FPC5_BI","NEH1.2021",246,246,-0.0440018354398667,"ok"
"DAP","BI","FPC5","FPC5_BI","TXH1.2020",246,246,0.37916317192296,"ok"
"DAP","BI","FPC5","FPC5_BI","TXH1.2021",246,246,-0.0405873220803401,"ok"
"DAP","BI","FPC5","FPC5_BI","TXH2.2020",246,246,0.0693595262336672,"ok"
"DAP","BI","FPC5","FPC5_BI","TXH2.2021",246,246,-0.09554933371727,"ok"
"DAP","BI","FPC5","FPC5_BI","TXH3.2020",266,266,-0.0894095998570208,"ok"
"DAP","BI","FPC5","FPC5_BI","TXH3.2021",245,245,-0.212982162174314,"ok"
"DAP","BI","FPC5","FPC5_BI","WIH1.2020",394,394,-0.079841165380054,"ok"
"DAP","BI","FPC5","FPC5_BI","WIH1.2021",398,398,-0.201168353174175,"ok"
"DAP","BI","FPC5","FPC5_BI","WIH2.2020",1127,1127,0.0437971962757718,"ok"
"DAP","BI","FPC5","FPC5_BI","WIH2.2021",1137,1137,0.125379062058516,"ok"
"DAP","BI","FPC5","FPC5_BI","WIH3.2020",415,415,-0.235134479112451,"ok"
"DAP","BI","FPC5","FPC5_BI","WIH3.2021",397,397,0.0413901847546908,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","DEH1.2020",1142,1142,-0.182372275676825,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","IAH4.2021",1128,1128,-0.0873269118957877,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","MIH1.2020",414,414,-0.0513328209141188,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","MNH1.2020",395,395,0.0486569718126051,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","MNH1.2021",415,415,0.172266669318346,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","MOH1.2020",1006,1006,0.226574691621541,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","NEH1.2021",246,246,-0.0600194074849103,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","TXH1.2020",246,246,-0.643072378209076,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","TXH1.2021",246,246,-0.175215761874329,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","TXH2.2020",246,246,-0.231755042841187,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","TXH2.2021",246,246,-0.0542850815291443,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","TXH3.2020",266,266,-0.134593024102219,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","TXH3.2021",245,245,-0.204827370868627,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","WIH1.2020",394,394,0.240256840662545,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","WIH1.2021",398,398,0.167945140592934,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","WIH2.2020",1127,1127,0.245981022290834,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","WIH2.2021",1137,1137,0.190222625120869,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","WIH3.2020",415,415,0.227545912959992,"ok"
"DAP","BI_new","FPC1","FPC1_BI_new","WIH3.2021",397,397,0.268264267657004,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","DEH1.2020",1142,1142,0.0593851740736788,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","IAH4.2021",1128,1128,0.0138714341650918,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","MIH1.2020",414,414,-0.0437103818116026,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","MNH1.2020",395,395,0.382349409664844,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","MNH1.2021",415,415,0.0175128120767411,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","MOH1.2020",1006,1006,-0.0345389364777958,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","NEH1.2021",246,246,-0.081816306832579,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","TXH1.2020",246,246,-0.337226691035952,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","TXH1.2021",246,246,-0.068307095522534,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","TXH2.2020",246,246,-0.275571815094586,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","TXH2.2021",246,246,-0.213017501316595,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","TXH3.2020",266,266,0.0221244272628098,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","TXH3.2021",245,245,-0.212816900617084,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","WIH1.2020",394,394,0.187303616718683,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","WIH1.2021",398,398,0.189144278109025,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","WIH2.2020",1127,1127,0.11627592792928,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","WIH2.2021",1137,1137,-0.0937499163870106,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","WIH3.2020",415,415,0.133642131023822,"ok"
"DAP","BI_new","FPC2","FPC2_BI_new","WIH3.2021",397,397,-0.0266682576035148,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","DEH1.2020",1142,1142,0.0258770135417116,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","IAH4.2021",1128,1128,-0.00228439897924735,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","MIH1.2020",414,414,0.208956514566171,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","MNH1.2020",395,395,0.0454038017405863,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","MNH1.2021",415,415,-0.0438794071999817,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","MOH1.2020",1006,1006,0.0731750974853825,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","NEH1.2021",246,246,-0.057472703122413,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","TXH1.2020",246,246,-0.0316006676001663,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","TXH1.2021",246,246,0.0396360324364517,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","TXH2.2020",246,246,0.188362083452141,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","TXH2.2021",246,246,0.129563236048377,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","TXH3.2020",266,266,0.183296159401768,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","TXH3.2021",245,245,-0.224450832158431,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","WIH1.2020",394,394,0.0626900639944137,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","WIH1.2021",398,398,-0.108378897319093,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","WIH2.2020",1127,1127,0.0358653598002663,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","WIH2.2021",1137,1137,0.164063723713497,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","WIH3.2020",415,415,0.211529384178918,"ok"
"DAP","BI_new","FPC3","FPC3_BI_new","WIH3.2021",397,397,0.136943417740395,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","DEH1.2020",1142,1142,0.0403014782744321,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","IAH4.2021",1128,1128,-0.0532187980084086,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","MIH1.2020",414,414,-0.179484165997947,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","MNH1.2020",395,395,-0.0127312100879743,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","MNH1.2021",415,415,-0.0445799941488611,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","MOH1.2020",1006,1006,-0.157370988643794,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","NEH1.2021",246,246,0.214069008680025,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","TXH1.2020",246,246,0.271518242585391,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","TXH1.2021",246,246,0.062125085422942,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","TXH2.2020",246,246,-0.0230862115417507,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","TXH2.2021",246,246,0.0310503097106669,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","TXH3.2020",266,266,-0.159690165155904,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","TXH3.2021",245,245,-0.21354225227169,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","WIH1.2020",394,394,0.0121701442239653,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","WIH1.2021",398,398,-0.192600431977386,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","WIH2.2020",1127,1127,-0.110584002605752,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","WIH2.2021",1137,1137,0.155435828230308,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","WIH3.2020",415,415,-0.0790927876728154,"ok"
"DAP","BI_new","FPC4","FPC4_BI_new","WIH3.2021",397,397,0.100814883282431,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","DEH1.2020",1142,1142,-0.0124603509668314,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","IAH4.2021",1128,1128,-0.0751402511224503,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","MIH1.2020",414,414,-0.13100491340252,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","MNH1.2020",395,395,-0.429882743901758,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","MNH1.2021",415,415,-0.148539481549982,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","MOH1.2020",1006,1006,0.0299503859303112,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","NEH1.2021",246,246,-0.0439195188245053,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","TXH1.2020",246,246,0.379141514563477,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","TXH1.2021",246,246,0.00711729631886804,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","TXH2.2020",246,246,0.102288541066314,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","TXH2.2021",246,246,0.0198627091106049,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","TXH3.2020",266,266,-0.0710163054365311,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","TXH3.2021",245,245,-0.202588136138874,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","WIH1.2020",394,394,-0.0882197354304072,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","WIH1.2021",398,398,-0.214195633274812,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","WIH2.2020",1127,1127,-0.0286372735548392,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","WIH2.2021",1137,1137,0.123605354155782,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","WIH3.2020",415,415,-0.187866620056719,"ok"
"DAP","BI_new","FPC5","FPC5_BI_new","WIH3.2021",397,397,0.0164711641483672,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","DEH1.2020",1142,1142,0.356436714729281,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","IAH4.2021",1128,1128,0.0316259370329348,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","MIH1.2020",414,414,0.167325907438446,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","MNH1.2020",395,395,-0.521858515750569,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","MNH1.2021",415,415,-0.244086288831725,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","MOH1.2020",1006,1006,-0.366040078546345,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","NEH1.2021",246,246,0.323813400727615,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","TXH1.2020",246,246,-0.299628933115846,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","TXH1.2021",246,246,0.186110197074459,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","TXH2.2020",246,246,-0.00155578339985138,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","TXH2.2021",246,246,0.0783608768200394,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","TXH3.2020",266,266,-0.162995894533687,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","TXH3.2021",245,245,0.126278160719109,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","WIH1.2020",394,394,-0.235416878530024,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","WIH1.2021",398,398,-0.148453964393553,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","WIH2.2020",1127,1127,-0.0706820463396672,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","WIH2.2021",1137,1137,-0.116903255482094,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","WIH3.2020",415,415,-0.0586993994588855,"ok"
"DAP","CIVE","FPC1","FPC1_CIVE","WIH3.2021",397,397,-0.0445705462614614,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","DEH1.2020",1142,1142,0.196206607337052,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","IAH4.2021",1128,1128,0.054860155101575,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","MIH1.2020",414,414,-0.338874817787162,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","MNH1.2020",395,395,-0.274421112397674,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","MNH1.2021",415,415,-0.197166866726859,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","MOH1.2020",1006,1006,-0.102590908499543,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","NEH1.2021",246,246,-0.0818853689401452,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","TXH1.2020",246,246,-0.0892437759036959,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","TXH1.2021",246,246,0.0252204431898928,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","TXH2.2020",246,246,-0.228660815190894,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","TXH2.2021",246,246,0.0510944353597959,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","TXH3.2020",266,266,-0.271336599309326,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","TXH3.2021",245,245,-0.116456949316291,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","WIH1.2020",394,394,-0.36563944184237,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","WIH1.2021",398,398,-0.341557778861255,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","WIH2.2020",1127,1127,-0.227324012326143,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","WIH2.2021",1137,1137,-0.00950425142969666,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","WIH3.2020",415,415,-0.0958729024643247,"ok"
"DAP","CIVE","FPC2","FPC2_CIVE","WIH3.2021",397,397,-0.318716848237708,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","DEH1.2020",1142,1142,0.373429201628409,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","IAH4.2021",1128,1128,0.0957356206907776,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","MIH1.2020",414,414,-0.101055695278664,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","MNH1.2020",395,395,-0.134986122594287,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","MNH1.2021",415,415,-0.145698055340942,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","MOH1.2020",1006,1006,-0.177723634623869,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","NEH1.2021",246,246,0.342303251515163,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","TXH1.2020",246,246,-0.186746338434852,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","TXH1.2021",246,246,-0.0688151296133639,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","TXH2.2020",246,246,0.0314832601769951,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","TXH2.2021",246,246,0.345414085016785,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","TXH3.2020",266,266,-0.0355184258882522,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","TXH3.2021",245,245,-0.2726838861119,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","WIH1.2020",394,394,-0.045405600780457,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","WIH1.2021",398,398,-0.181522501666312,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","WIH2.2020",1127,1127,0.156489113622183,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","WIH2.2021",1137,1137,0.00213512198761169,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","WIH3.2020",415,415,0.0347730687201568,"ok"
"DAP","CIVE","FPC3","FPC3_CIVE","WIH3.2021",397,397,0.186117993901418,"ok"
"DAP","CIVE","FPC4","FPC4_CIVE","DEH1.2020",1142,1142,0.00078259427898151,"ok"
"DAP","CIVE","FPC4","FPC4_CIVE","IAH4.2021",1128,1128,0.211616808989128,"ok"
"DAP","CIVE","FPC4","FPC4_CIVE","MIH1.2020",414,414,0.0254979627332773,"ok"
"DAP","CIVE","FPC4","FPC4_CIVE","MNH1.2020",395,395,-0.312324369888261,"ok"
"DAP","CIVE","FPC4","FPC4_CIVE","MNH1.2021",415,415,-0.0747335775317712,"ok"
"DAP","CIVE","FPC4","FPC4_CIVE","MOH1.2020",1006,1006,-0.354840806449622,"ok"
"DAP","CIVE","FPC4","FPC4_CIVE","NEH1.2021",246,246,-0.261475069476625,"ok"
"DAP","CIVE","FPC4","FPC4_CIVE","TXH1.2020",246,246,0.367173075151339,"ok"
"DAP","CIVE","FPC4","FPC4_CIVE","TXH1.2021",246,246,0.124977128835215,"ok"
"DAP","CIVE","FPC4","FPC4_CIVE","TXH2.2020",246,246,0.182292582467328,"ok"
"DAP","CIVE","FPC4","FPC4_CIVE","TXH2.2021",246,246,-0.28819373065435,"ok"
"DAP","CIVE","FPC4","FPC4_CIVE","TXH3.2020",266,266,-0.0171701123409135,"ok"
"DAP","CIVE","FPC4","FPC4_CIVE","TXH3.2021",245,245,0.184089566774595,"ok"
"DAP","CIVE","FPC4","FPC4_CIVE","WIH1.2020",394,394,-0.0763174641515058,"ok"
"DAP","CIVE","FPC4","FPC4_CIVE","WIH1.2021",398,398,0.267252901785126,"ok"
"DAP","CIVE","FPC4","FPC4_CIVE","WIH2.2020",1127,1127,0.180437744187981,"ok"
